/work/sheidaei/conda/envs/mytorch/lib/python3.9/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /opt/conda/conda-bld/pytorch_1682343997789/work/aten/src/ATen/native/TensorShape.cpp:3483.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
Namespace(dataset='Design', img_size=[64, 64, 64], vit_patches_size=[4, 4, 4], vit_name='Conv-ViT-Gen2-B_16', pretrained_net_path=False, is_encoder_pretrained=False, deterministic=1, max_epochs=200, batch_size=32, base_lr=0.001, seed=1234, gpu=4, world_size=-1, rank=-1, dist_url='env://', dist_backend='nccl', local_rank=-1, num_classes=2, root_path='/work/sheidaei/mhashemi/data/mat', list_dir='./lists/lists_Design', exp='TVG_Design[64, 64, 64]', distributed=False)
10 iterations per epoch. 2000 max iterations 
  0%|                                         | 0/200 [00:00<?, ?it/s]iteration 1: loss: 73.342346, loss_kl: 19.409136, loss_recon: 0.693146, loss_pred: 3.833698
iteration 2: loss: 72.324059, loss_kl: 102.218948, loss_recon: 0.691890, loss_pred: 2.112856
iteration 14: loss: 65.069084, loss_kl: 40.099274, loss_recon: 0.630770, loss_pred: 1.591108
iteration 15: loss: 64.303360, loss_kl: 42.699165, loss_recon: 0.628161, loss_pred: 1.060234
iteration 16: loss: 63.716743, loss_kl: 51.247955, loss_recon: 0.623603, loss_pred: 0.844011
iteration 17: loss: 63.368523, loss_kl: 52.569405, loss_recon: 0.618117, loss_pred: 1.031101
iteration 18: loss: 64.297333, loss_kl: 43.848930, loss_recon: 0.629913, loss_pred: 0.867568
iteration 19: loss: 64.394112, loss_kl: 34.489296, loss_recon: 0.632815, loss_pred: 0.767763
iteration 20: loss: 62.471207, loss_kl: 28.101742, loss_recon: 0.607387, loss_pred: 1.451538
  1%|▎                              | 2/200 [01:54<3:03:47, 55.69s/it]iteration 21: loss: 62.852516, loss_kl: 37.489609, loss_recon: 0.618448, loss_pred: 0.632840
iteration 22: loss: 64.192375, loss_kl: 42.204098, loss_recon: 0.630747, loss_pred: 0.695616
iteration 23: loss: 61.513538, loss_kl: 40.491096, loss_recon: 0.606098, loss_pred: 0.498803
iteration 24: loss: 62.899769, loss_kl: 36.533882, loss_recon: 0.619167, loss_pred: 0.617752
iteration 25: loss: 62.885593, loss_kl: 33.848991, loss_recon: 0.620316, loss_pred: 0.515485
iteration 26: loss: 62.554642, loss_kl: 33.207577, loss_recon: 0.615395, loss_pred: 0.683044
iteration 27: loss: 63.952637, loss_kl: 33.247730, loss_recon: 0.631957, loss_pred: 0.424483
iteration 28: loss: 62.711182, loss_kl: 38.164272, loss_recon: 0.619479, loss_pred: 0.381675
iteration 29: loss: 60.921516, loss_kl: 39.452518, loss_recon: 0.601316, loss_pred: 0.395419
iteration 30: loss: 62.302647, loss_kl: 40.018608, loss_recon: 0.613720, loss_pred: 0.530449
  2%|▍                              | 3/200 [02:43<2:52:38, 52.58s/it]iteration 31: loss: 62.606110, loss_kl: 39.199875, loss_recon: 0.618167, loss_pred: 0.397375
iteration 32: loss: 62.431503, loss_kl: 36.685822, loss_recon: 0.618214, loss_pred: 0.243219
iteration 33: loss: 61.898193, loss_kl: 37.115211, loss_recon: 0.612624, loss_pred: 0.264602
iteration 34: loss: 61.126457, loss_kl: 32.631882, loss_recon: 0.605245, loss_pred: 0.275685
iteration 35: loss: 62.444813, loss_kl: 38.208748, loss_recon: 0.618741, loss_pred: 0.188601
iteration 36: loss: 62.130878, loss_kl: 41.178238, loss_recon: 0.615128, loss_pred: 0.206280
iteration 37: loss: 62.302540, loss_kl: 34.453281, loss_recon: 0.617241, loss_pred: 0.233905
iteration 38: loss: 61.272018, loss_kl: 32.409225, loss_recon: 0.605912, loss_pred: 0.356765
iteration 39: loss: 62.494362, loss_kl: 30.180157, loss_recon: 0.620538, loss_pred: 0.138714
iteration 40: loss: 64.889252, loss_kl: 25.364904, loss_recon: 0.645019, loss_pred: 0.133711
  2%|▌                              | 4/200 [03:33<2:48:22, 51.54s/it]iteration 41: loss: 61.917171, loss_kl: 30.360344, loss_recon: 0.613939, loss_pred: 0.219640
iteration 42: loss: 60.211098, loss_kl: 35.551567, loss_recon: 0.596591, loss_pred: 0.196442
iteration 43: loss: 62.512581, loss_kl: 36.832382, loss_recon: 0.618191, loss_pred: 0.325203
iteration 44: loss: 62.246281, loss_kl: 34.150021, loss_recon: 0.616942, loss_pred: 0.210613
iteration 45: loss: 62.601055, loss_kl: 31.632710, loss_recon: 0.620156, loss_pred: 0.269177
iteration 46: loss: 62.272728, loss_kl: 30.210697, loss_recon: 0.616325, loss_pred: 0.338070
iteration 47: loss: 62.196503, loss_kl: 29.359049, loss_recon: 0.617074, loss_pred: 0.195547
iteration 48: loss: 61.970238, loss_kl: 31.823477, loss_recon: 0.613446, loss_pred: 0.307361
iteration 49: loss: 62.006611, loss_kl: 32.694992, loss_recon: 0.612471, loss_pred: 0.432544
iteration 50: loss: 63.356407, loss_kl: 28.242516, loss_recon: 0.628705, loss_pred: 0.203528
  2%|▊                              | 5/200 [04:22<2:45:19, 50.87s/it]iteration 51: loss: 62.050014, loss_kl: 28.483204, loss_recon: 0.614369, loss_pred: 0.328277
iteration 52: loss: 61.170765, loss_kl: 27.518738, loss_recon: 0.606141, loss_pred: 0.281489
iteration 53: loss: 60.386742, loss_kl: 31.059982, loss_recon: 0.597379, loss_pred: 0.338258
iteration 54: loss: 62.989582, loss_kl: 29.546909, loss_recon: 0.623639, loss_pred: 0.330256
iteration 55: loss: 61.765610, loss_kl: 27.648964, loss_recon: 0.611967, loss_pred: 0.292413
iteration 56: loss: 61.803478, loss_kl: 30.007412, loss_recon: 0.612785, loss_pred: 0.224940
iteration 57: loss: 61.882736, loss_kl: 26.147072, loss_recon: 0.614438, loss_pred: 0.177482
iteration 58: loss: 62.401955, loss_kl: 25.624588, loss_recon: 0.618983, loss_pred: 0.247373
iteration 59: loss: 61.772739, loss_kl: 25.882683, loss_recon: 0.612414, loss_pred: 0.272495
iteration 60: loss: 61.191704, loss_kl: 27.593782, loss_recon: 0.605492, loss_pred: 0.366598
  3%|▉                              | 6/200 [05:13<2:43:46, 50.65s/it]iteration 61: loss: 61.363747, loss_kl: 28.441128, loss_recon: 0.607424, loss_pred: 0.336892
iteration 62: loss: 62.798721, loss_kl: 30.235374, loss_recon: 0.618593, loss_pred: 0.637107
iteration 63: loss: 62.195057, loss_kl: 27.582336, loss_recon: 0.617270, loss_pred: 0.192254
iteration 64: loss: 61.266342, loss_kl: 26.226688, loss_recon: 0.607700, loss_pred: 0.234099
iteration 65: loss: 61.640793, loss_kl: 23.474741, loss_recon: 0.608290, loss_pred: 0.577017
iteration 66: loss: 61.839573, loss_kl: 24.555017, loss_recon: 0.613996, loss_pred: 0.194403
iteration 67: loss: 61.044044, loss_kl: 25.433678, loss_recon: 0.606506, loss_pred: 0.139104
iteration 68: loss: 61.809185, loss_kl: 25.577648, loss_recon: 0.613468, loss_pred: 0.206657
iteration 69: loss: 61.414249, loss_kl: 29.038675, loss_recon: 0.608485, loss_pred: 0.275395
iteration 70: loss: 63.495312, loss_kl: 28.518145, loss_recon: 0.629122, loss_pred: 0.297975
  4%|█                              | 7/200 [06:03<2:43:01, 50.68s/it]iteration 71: loss: 61.875755, loss_kl: 26.345839, loss_recon: 0.614046, loss_pred: 0.207741
iteration 72: loss: 61.328354, loss_kl: 23.123581, loss_recon: 0.607808, loss_pred: 0.316326
iteration 73: loss: 61.964485, loss_kl: 23.620476, loss_recon: 0.613248, loss_pred: 0.403491
iteration 74: loss: 61.754990, loss_kl: 23.612524, loss_recon: 0.612658, loss_pred: 0.253056
iteration 75: loss: 60.832603, loss_kl: 27.491142, loss_recon: 0.604229, loss_pred: 0.134831
iteration 76: loss: 62.350792, loss_kl: 27.448189, loss_recon: 0.618094, loss_pred: 0.266866
iteration 77: loss: 61.064293, loss_kl: 26.025711, loss_recon: 0.605860, loss_pred: 0.218015
iteration 78: loss: 62.952229, loss_kl: 27.192303, loss_recon: 0.624574, loss_pred: 0.222885
iteration 79: loss: 62.185226, loss_kl: 26.429913, loss_recon: 0.616376, loss_pred: 0.283325
iteration 80: loss: 63.244328, loss_kl: 23.064318, loss_recon: 0.626461, loss_pred: 0.367599
  4%|█▏                             | 8/200 [06:53<2:41:19, 50.42s/it]iteration 81: loss: 63.568188, loss_kl: 24.320015, loss_recon: 0.630601, loss_pred: 0.264887
iteration 82: loss: 61.831764, loss_kl: 23.968546, loss_recon: 0.611650, loss_pred: 0.427061
iteration 83: loss: 62.388271, loss_kl: 25.748371, loss_recon: 0.618895, loss_pred: 0.241308
iteration 84: loss: 60.895515, loss_kl: 25.163090, loss_recon: 0.604107, loss_pred: 0.233204
iteration 85: loss: 61.262337, loss_kl: 28.215687, loss_recon: 0.608190, loss_pred: 0.161186
iteration 86: loss: 62.110279, loss_kl: 25.693968, loss_recon: 0.616321, loss_pred: 0.221225
iteration 87: loss: 62.182690, loss_kl: 25.522039, loss_recon: 0.617552, loss_pred: 0.172323
iteration 88: loss: 61.494324, loss_kl: 23.187214, loss_recon: 0.611089, loss_pred: 0.153523
iteration 89: loss: 61.645580, loss_kl: 22.638508, loss_recon: 0.609944, loss_pred: 0.424840
iteration 90: loss: 60.759304, loss_kl: 27.585932, loss_recon: 0.601419, loss_pred: 0.341501
  4%|█▍                             | 9/200 [07:43<2:39:38, 50.15s/it]iteration 91: loss: 61.915157, loss_kl: 25.790154, loss_recon: 0.613523, loss_pred: 0.304950
iteration 92: loss: 62.618572, loss_kl: 28.024736, loss_recon: 0.619372, loss_pred: 0.401098
iteration 93: loss: 61.841946, loss_kl: 23.213543, loss_recon: 0.613275, loss_pred: 0.282281
iteration 94: loss: 62.165768, loss_kl: 22.094856, loss_recon: 0.617477, loss_pred: 0.197144
iteration 95: loss: 62.315819, loss_kl: 21.993168, loss_recon: 0.618680, loss_pred: 0.227853
iteration 96: loss: 61.466324, loss_kl: 17.796242, loss_recon: 0.611047, loss_pred: 0.183672
iteration 97: loss: 60.921124, loss_kl: 21.592262, loss_recon: 0.603098, loss_pred: 0.395444
iteration 98: loss: 61.006512, loss_kl: 24.476368, loss_recon: 0.605180, loss_pred: 0.243747
iteration 99: loss: 61.485317, loss_kl: 27.416418, loss_recon: 0.609618, loss_pred: 0.249379
iteration 100: loss: 61.486996, loss_kl: 26.368612, loss_recon: 0.607961, loss_pred: 0.427184
  5%|█▌                            | 10/200 [08:32<2:38:22, 50.01s/it]iteration 101: loss: 61.119831, loss_kl: 25.435957, loss_recon: 0.605348, loss_pred: 0.330699
iteration 102: loss: 62.539787, loss_kl: 22.188639, loss_recon: 0.620439, loss_pred: 0.274034
iteration 103: loss: 60.594440, loss_kl: 22.695261, loss_recon: 0.601447, loss_pred: 0.222760
iteration 104: loss: 61.403290, loss_kl: 21.926168, loss_recon: 0.608216, loss_pred: 0.362434
iteration 105: loss: 62.253635, loss_kl: 20.402618, loss_recon: 0.617919, loss_pred: 0.257713
iteration 106: loss: 62.326653, loss_kl: 22.836632, loss_recon: 0.617956, loss_pred: 0.302704
iteration 107: loss: 62.012161, loss_kl: 24.989101, loss_recon: 0.616441, loss_pred: 0.118204
iteration 108: loss: 61.775822, loss_kl: 26.038750, loss_recon: 0.613738, loss_pred: 0.141652
iteration 109: loss: 62.335541, loss_kl: 25.025318, loss_recon: 0.617626, loss_pred: 0.322722
iteration 110: loss: 62.344402, loss_kl: 23.486553, loss_recon: 0.618875, loss_pred: 0.222062
  6%|█▋                            | 11/200 [09:21<2:36:35, 49.71s/it]iteration 111: loss: 61.895485, loss_kl: 22.488754, loss_recon: 0.615055, loss_pred: 0.165066
iteration 112: loss: 60.972946, loss_kl: 20.026428, loss_recon: 0.606052, loss_pred: 0.167505
iteration 113: loss: 61.597805, loss_kl: 21.092346, loss_recon: 0.611960, loss_pred: 0.190854
iteration 114: loss: 61.770023, loss_kl: 21.493088, loss_recon: 0.613028, loss_pred: 0.252305
iteration 115: loss: 62.409737, loss_kl: 21.007820, loss_recon: 0.620698, loss_pred: 0.129860
iteration 116: loss: 61.081211, loss_kl: 24.067163, loss_recon: 0.605902, loss_pred: 0.250373
iteration 117: loss: 62.724064, loss_kl: 21.253342, loss_recon: 0.623474, loss_pred: 0.164130
iteration 118: loss: 60.761055, loss_kl: 24.106403, loss_recon: 0.603754, loss_pred: 0.144635
iteration 119: loss: 61.034489, loss_kl: 20.897896, loss_recon: 0.606806, loss_pred: 0.144940
iteration 120: loss: 61.818073, loss_kl: 20.487202, loss_recon: 0.607108, loss_pred: 0.902388
  6%|█▊                            | 12/200 [10:12<2:36:08, 49.83s/it]iteration 121: loss: 61.564072, loss_kl: 21.709415, loss_recon: 0.611676, loss_pred: 0.179406
iteration 122: loss: 61.605568, loss_kl: 21.699036, loss_recon: 0.612209, loss_pred: 0.167665
iteration 123: loss: 61.689083, loss_kl: 21.479317, loss_recon: 0.613541, loss_pred: 0.120206
iteration 124: loss: 61.246773, loss_kl: 21.981060, loss_recon: 0.608498, loss_pred: 0.177130
iteration 125: loss: 60.152393, loss_kl: 19.372326, loss_recon: 0.595711, loss_pred: 0.387561
iteration 126: loss: 61.827366, loss_kl: 18.205494, loss_recon: 0.614758, loss_pred: 0.169524
iteration 127: loss: 61.539066, loss_kl: 20.474247, loss_recon: 0.611921, loss_pred: 0.142212
iteration 128: loss: 63.225304, loss_kl: 20.361746, loss_recon: 0.628401, loss_pred: 0.181607
iteration 129: loss: 60.652679, loss_kl: 21.144083, loss_recon: 0.603212, loss_pred: 0.119992
iteration 130: loss: 61.735935, loss_kl: 19.384466, loss_recon: 0.614593, loss_pred: 0.082751
  6%|█▉                            | 13/200 [11:01<2:35:22, 49.86s/it]iteration 131: loss: 62.830517, loss_kl: 18.599211, loss_recon: 0.617939, loss_pred: 0.114132
iteration 132: loss: 62.941784, loss_kl: 21.021883, loss_recon: 0.617592, loss_pred: 0.139911
iteration 133: loss: 61.455021, loss_kl: 17.028439, loss_recon: 0.603848, loss_pred: 0.225607
iteration 134: loss: 61.857239, loss_kl: 19.867752, loss_recon: 0.607332, loss_pred: 0.138620
iteration 135: loss: 63.357670, loss_kl: 18.302618, loss_recon: 0.622728, loss_pred: 0.177103
iteration 136: loss: 62.199688, loss_kl: 17.519863, loss_recon: 0.611150, loss_pred: 0.215659
iteration 137: loss: 62.349548, loss_kl: 17.638287, loss_recon: 0.611642, loss_pred: 0.310511
iteration 138: loss: 62.242592, loss_kl: 17.335197, loss_recon: 0.611690, loss_pred: 0.213811
iteration 139: loss: 61.931725, loss_kl: 17.611271, loss_recon: 0.607773, loss_pred: 0.280947
iteration 140: loss: 62.618141, loss_kl: 15.594691, loss_recon: 0.611042, loss_pred: 0.740421
  7%|██                            | 14/200 [11:53<2:36:07, 50.36s/it]iteration 141: loss: 63.711983, loss_kl: 19.648088, loss_recon: 0.617746, loss_pred: 0.184726
iteration 142: loss: 62.907379, loss_kl: 19.654596, loss_recon: 0.609652, loss_pred: 0.188947
iteration 143: loss: 63.496368, loss_kl: 17.121811, loss_recon: 0.618067, loss_pred: 0.162414
iteration 144: loss: 64.416214, loss_kl: 14.905769, loss_recon: 0.629078, loss_pred: 0.178818
iteration 145: loss: 61.979717, loss_kl: 14.203856, loss_recon: 0.599775, loss_pred: 0.735278
iteration 146: loss: 62.245358, loss_kl: 16.747036, loss_recon: 0.603572, loss_pred: 0.394301
iteration 147: loss: 61.863560, loss_kl: 16.353987, loss_recon: 0.601828, loss_pred: 0.222031
iteration 148: loss: 61.695225, loss_kl: 16.982048, loss_recon: 0.599637, loss_pred: 0.216760
iteration 149: loss: 63.923592, loss_kl: 17.271317, loss_recon: 0.621104, loss_pred: 0.272617
iteration 150: loss: 65.304260, loss_kl: 13.599248, loss_recon: 0.637442, loss_pred: 0.347051
  8%|██▎                           | 15/200 [12:42<2:34:09, 50.00s/it]iteration 151: loss: 63.985012, loss_kl: 13.761978, loss_recon: 0.619739, loss_pred: 0.238600
iteration 152: loss: 63.183147, loss_kl: 13.581473, loss_recon: 0.610552, loss_pred: 0.378649
iteration 153: loss: 63.560383, loss_kl: 13.025408, loss_recon: 0.614559, loss_pred: 0.426761
iteration 154: loss: 64.164711, loss_kl: 14.039501, loss_recon: 0.621295, loss_pred: 0.226877
iteration 155: loss: 62.597095, loss_kl: 14.560604, loss_recon: 0.605901, loss_pred: 0.131601
iteration 156: loss: 61.748749, loss_kl: 13.713820, loss_recon: 0.597385, loss_pred: 0.243958
iteration 157: loss: 63.257565, loss_kl: 13.698017, loss_recon: 0.612334, loss_pred: 0.259906
iteration 158: loss: 63.295696, loss_kl: 11.467305, loss_recon: 0.615442, loss_pred: 0.274523
iteration 159: loss: 62.285408, loss_kl: 11.999857, loss_recon: 0.600893, loss_pred: 0.650543
iteration 160: loss: 66.370232, loss_kl: 15.415083, loss_recon: 0.637787, loss_pred: 0.606051
  8%|██▍                           | 16/200 [13:32<2:33:02, 49.91s/it]iteration 161: loss: 64.191521, loss_kl: 12.608430, loss_recon: 0.618410, loss_pred: 0.227231
iteration 162: loss: 63.124802, loss_kl: 12.108989, loss_recon: 0.606868, loss_pred: 0.398880
iteration 163: loss: 64.213928, loss_kl: 12.382229, loss_recon: 0.619283, loss_pred: 0.200425
iteration 164: loss: 63.166973, loss_kl: 13.477914, loss_recon: 0.606181, loss_pred: 0.279231
iteration 165: loss: 63.994846, loss_kl: 13.083738, loss_recon: 0.616012, loss_pred: 0.190348
iteration 166: loss: 63.084465, loss_kl: 9.884971, loss_recon: 0.612108, loss_pred: 0.209053
iteration 167: loss: 63.682564, loss_kl: 11.431870, loss_recon: 0.614857, loss_pred: 0.271744
iteration 168: loss: 63.743225, loss_kl: 12.903335, loss_recon: 0.613943, loss_pred: 0.176031
iteration 169: loss: 62.088692, loss_kl: 10.248332, loss_recon: 0.601502, loss_pred: 0.212693
iteration 170: loss: 63.754681, loss_kl: 11.037458, loss_recon: 0.617745, loss_pred: 0.121495
  8%|██▌                           | 17/200 [14:21<2:31:56, 49.82s/it]iteration 171: loss: 62.705585, loss_kl: 11.118256, loss_recon: 0.601440, loss_pred: 0.248972
iteration 172: loss: 64.412521, loss_kl: 10.547975, loss_recon: 0.619629, loss_pred: 0.255613
iteration 173: loss: 62.962261, loss_kl: 10.650262, loss_recon: 0.604057, loss_pred: 0.341264
iteration 174: loss: 64.177223, loss_kl: 10.452990, loss_recon: 0.616865, loss_pred: 0.316513
iteration 175: loss: 63.564911, loss_kl: 9.119408, loss_recon: 0.614950, loss_pred: 0.173089
iteration 176: loss: 64.888748, loss_kl: 9.634027, loss_recon: 0.626610, loss_pred: 0.223900
iteration 177: loss: 63.092808, loss_kl: 10.807538, loss_recon: 0.604840, loss_pred: 0.360794
iteration 178: loss: 62.186768, loss_kl: 9.322554, loss_recon: 0.599093, loss_pred: 0.338419
iteration 179: loss: 63.762650, loss_kl: 10.547425, loss_recon: 0.613388, loss_pred: 0.229987
iteration 180: loss: 65.655037, loss_kl: 8.356702, loss_recon: 0.635657, loss_pred: 0.351128
  9%|██▋                           | 18/200 [15:10<2:30:24, 49.59s/it]iteration 181: loss: 63.871098, loss_kl: 7.885872, loss_recon: 0.616898, loss_pred: 0.228754
iteration 182: loss: 63.310684, loss_kl: 8.904826, loss_recon: 0.607572, loss_pred: 0.348683
iteration 183: loss: 64.169830, loss_kl: 9.479639, loss_recon: 0.616326, loss_pred: 0.190101
iteration 184: loss: 63.863594, loss_kl: 8.750189, loss_recon: 0.615780, loss_pred: 0.119069
iteration 185: loss: 63.223782, loss_kl: 7.800148, loss_recon: 0.610807, loss_pred: 0.211717
iteration 186: loss: 64.295746, loss_kl: 8.106703, loss_recon: 0.621142, loss_pred: 0.174284
iteration 187: loss: 62.506607, loss_kl: 9.644598, loss_recon: 0.599285, loss_pred: 0.190108
iteration 188: loss: 62.289707, loss_kl: 8.106457, loss_recon: 0.601243, loss_pred: 0.158265
iteration 189: loss: 63.909710, loss_kl: 8.002692, loss_recon: 0.617496, loss_pred: 0.178676
iteration 190: loss: 61.845055, loss_kl: 5.577605, loss_recon: 0.601940, loss_pred: 0.270003
 10%|██▊                           | 19/200 [16:00<2:29:42, 49.63s/it]iteration 191: loss: 63.933670, loss_kl: 8.416540, loss_recon: 0.613427, loss_pred: 0.173707
iteration 192: loss: 63.807457, loss_kl: 8.683414, loss_recon: 0.610837, loss_pred: 0.229840
iteration 193: loss: 62.638252, loss_kl: 6.561456, loss_recon: 0.605601, loss_pred: 0.193690
iteration 194: loss: 64.824257, loss_kl: 7.909874, loss_recon: 0.623662, loss_pred: 0.186316
iteration 195: loss: 63.147121, loss_kl: 7.782167, loss_recon: 0.606757, loss_pred: 0.236388
iteration 196: loss: 63.685966, loss_kl: 7.710139, loss_recon: 0.612575, loss_pred: 0.214122
iteration 197: loss: 63.655285, loss_kl: 9.229366, loss_recon: 0.607205, loss_pred: 0.284147
iteration 198: loss: 62.629677, loss_kl: 6.783210, loss_recon: 0.604154, loss_pred: 0.266125
iteration 199: loss: 63.047337, loss_kl: 8.262566, loss_recon: 0.602676, loss_pred: 0.406697
iteration 200: loss: 63.977119, loss_kl: 8.744553, loss_recon: 0.612398, loss_pred: 0.225912
 10%|███                           | 20/200 [16:51<2:29:30, 49.84s/it]iteration 201: loss: 63.355129, loss_kl: 7.507990, loss_recon: 0.605988, loss_pred: 0.302735
iteration 202: loss: 63.854359, loss_kl: 6.936770, loss_recon: 0.613818, loss_pred: 0.205624
iteration 203: loss: 62.536156, loss_kl: 5.343219, loss_recon: 0.604238, loss_pred: 0.366175
iteration 204: loss: 62.781773, loss_kl: 6.101035, loss_recon: 0.604821, loss_pred: 0.305872
iteration 205: loss: 63.853302, loss_kl: 8.222901, loss_recon: 0.609908, loss_pred: 0.175290
iteration 206: loss: 63.847263, loss_kl: 6.868738, loss_recon: 0.613840, loss_pred: 0.218535
iteration 207: loss: 63.095860, loss_kl: 6.210958, loss_recon: 0.609343, loss_pred: 0.131842
iteration 208: loss: 64.210396, loss_kl: 6.823612, loss_recon: 0.617519, loss_pred: 0.228577
iteration 209: loss: 62.852303, loss_kl: 5.795614, loss_recon: 0.606407, loss_pred: 0.317570
iteration 210: loss: 62.454521, loss_kl: 5.876039, loss_recon: 0.603924, loss_pred: 0.141841
 10%|███▏                          | 21/200 [17:40<2:28:01, 49.62s/it]iteration 211: loss: 63.741653, loss_kl: 5.965829, loss_recon: 0.613186, loss_pred: 0.237196
iteration 212: loss: 64.285774, loss_kl: 6.837706, loss_recon: 0.615882, loss_pred: 0.192217
iteration 213: loss: 62.305599, loss_kl: 6.001312, loss_recon: 0.596109, loss_pred: 0.495865
iteration 214: loss: 63.664364, loss_kl: 6.520406, loss_recon: 0.610037, loss_pred: 0.271584
iteration 215: loss: 63.650234, loss_kl: 5.862720, loss_recon: 0.613358, loss_pred: 0.166293
iteration 216: loss: 62.806976, loss_kl: 6.264321, loss_recon: 0.602483, loss_pred: 0.263399
iteration 217: loss: 63.143211, loss_kl: 5.210329, loss_recon: 0.610260, loss_pred: 0.208114
iteration 218: loss: 64.276718, loss_kl: 6.145057, loss_recon: 0.618190, loss_pred: 0.206150
iteration 219: loss: 62.972942, loss_kl: 5.845824, loss_recon: 0.605973, loss_pred: 0.233689
iteration 220: loss: 66.645851, loss_kl: 5.060789, loss_recon: 0.645942, loss_pred: 0.197378
 11%|███▎                          | 22/200 [18:29<2:27:23, 49.68s/it]iteration 221: loss: 63.260921, loss_kl: 6.595842, loss_recon: 0.604219, loss_pred: 0.161065
iteration 222: loss: 64.899689, loss_kl: 5.112106, loss_recon: 0.626788, loss_pred: 0.145357
iteration 223: loss: 62.409149, loss_kl: 5.079654, loss_recon: 0.600806, loss_pred: 0.266207
iteration 224: loss: 64.266533, loss_kl: 5.358666, loss_recon: 0.619183, loss_pred: 0.172627
iteration 225: loss: 64.179764, loss_kl: 5.485821, loss_recon: 0.616948, loss_pred: 0.257754
iteration 226: loss: 62.846607, loss_kl: 4.762468, loss_recon: 0.606010, loss_pred: 0.312045
iteration 227: loss: 62.919186, loss_kl: 5.619564, loss_recon: 0.603653, loss_pred: 0.272317
iteration 228: loss: 62.984570, loss_kl: 5.085998, loss_recon: 0.606803, loss_pred: 0.239312
iteration 229: loss: 63.414730, loss_kl: 4.330985, loss_recon: 0.614832, loss_pred: 0.173164
iteration 230: loss: 65.062500, loss_kl: 4.790370, loss_recon: 0.627720, loss_pred: 0.345589
 12%|███▍                          | 23/200 [19:19<2:26:50, 49.78s/it]iteration 231: loss: 62.620026, loss_kl: 4.526765, loss_recon: 0.604114, loss_pred: 0.191505
iteration 232: loss: 63.248512, loss_kl: 4.563527, loss_recon: 0.609297, loss_pred: 0.285334
iteration 233: loss: 64.624390, loss_kl: 5.017391, loss_recon: 0.622445, loss_pred: 0.144178
iteration 234: loss: 63.317989, loss_kl: 5.491319, loss_recon: 0.606566, loss_pred: 0.214503
iteration 235: loss: 63.303959, loss_kl: 4.767925, loss_recon: 0.609216, loss_pred: 0.257749
iteration 236: loss: 63.540924, loss_kl: 4.819678, loss_recon: 0.611879, loss_pred: 0.205424
iteration 237: loss: 63.612251, loss_kl: 4.445561, loss_recon: 0.613908, loss_pred: 0.240550
iteration 238: loss: 63.664623, loss_kl: 4.592567, loss_recon: 0.613899, loss_pred: 0.228316
iteration 239: loss: 62.661751, loss_kl: 3.893613, loss_recon: 0.607792, loss_pred: 0.147591
