/work/sheidaei/conda/envs/mytorch/lib/python3.9/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /opt/conda/conda-bld/pytorch_1682343997789/work/aten/src/ATen/native/TensorShape.cpp:3483.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
Namespace(dataset='Design', img_size=[160, 160, 160], vit_name='Conv-ViT-Gen-B_16', pretrained_net_path='../model/TVG_Design[160, 160, 160]/TVG_encoderpretrained_Conv-ViT-Gen-B_16_vitpatch[8, 8, 8]_epo100_bs32_lr0.01_seed1234/epoch_99.pth', is_encoder_pretrained=True, vit_patches_size=[8, 8, 8], deterministic=1, max_epochs=100, batch_size=32, base_lr=0.01, seed=1234, gpu=4, world_size=-1, rank=-1, dist_url='env://', dist_backend='nccl', local_rank=-1, num_classes=2, root_path='/work/sheidaei/mhashemi/data/mat', list_dir='./lists/lists_Design', exp='TVG_Design[160, 160, 160]', distributed=False)
10 iterations per epoch. 1000 max iterations 
  0%|                                         | 0/100 [00:00<?, ?it/s]iteration 1: loss: 0.612930, loss_kl: 0.756578, loss_recon: 0.611004, loss_pred: 0.022598
iteration 2: loss: 0.680185, loss_kl: 2.053891, loss_recon: 0.660426, loss_pred: 5.937315
iteration 55: loss: 0.915494, loss_kl: 1.116473, loss_recon: 0.609536, loss_pred: 0.205301
iteration 56: loss: 1.040761, loss_kl: 1.679808, loss_recon: 0.610218, loss_pred: 0.180185
iteration 57: loss: 1.028229, loss_kl: 1.734757, loss_recon: 0.609238, loss_pred: 0.075335
iteration 58: loss: 0.922599, loss_kl: 1.243741, loss_recon: 0.609630, loss_pred: 0.108324
iteration 59: loss: 0.901860, loss_kl: 1.164754, loss_recon: 0.608927, loss_pred: 0.100751
iteration 60: loss: 1.034284, loss_kl: 1.727316, loss_recon: 0.605183, loss_pred: 0.126452
iteration 61: loss: 1.341610, loss_kl: 1.602946, loss_recon: 0.610837, loss_pred: 0.056822
iteration 62: loss: 1.209995, loss_kl: 1.250943, loss_recon: 0.609389, loss_pred: 0.113182
iteration 63: loss: 1.413192, loss_kl: 1.656212, loss_recon: 0.611681, loss_pred: 0.164221
iteration 64: loss: 1.229782, loss_kl: 1.285665, loss_recon: 0.612158, loss_pred: 0.117114
iteration 65: loss: 1.429084, loss_kl: 1.739392, loss_recon: 0.611126, loss_pred: 0.118394
iteration 66: loss: 1.131453, loss_kl: 1.074306, loss_recon: 0.614486, loss_pred: 0.099855
iteration 67: loss: 1.352362, loss_kl: 1.618047, loss_recon: 0.613804, loss_pred: 0.059401
iteration 68: loss: 1.379158, loss_kl: 1.606410, loss_recon: 0.614758, loss_pred: 0.129733
iteration 69: loss: 1.330882, loss_kl: 1.424147, loss_recon: 0.611265, loss_pred: 0.210282
iteration 70: loss: 1.616495, loss_kl: 1.860214, loss_recon: 0.610010, loss_pred: 0.425764
iteration 71: loss: 2.410024, loss_kl: 2.386437, loss_recon: 0.612683, loss_pred: 0.285765
iteration 72: loss: 1.924689, loss_kl: 1.829925, loss_recon: 0.612434, loss_pred: 0.121073
iteration 73: loss: 1.853770, loss_kl: 1.723053, loss_recon: 0.613700, loss_pred: 0.120622
iteration 74: loss: 1.851904, loss_kl: 1.757298, loss_recon: 0.610804, loss_pred: 0.087910
iteration 75: loss: 1.694641, loss_kl: 1.487759, loss_recon: 0.609548, loss_pred: 0.125505
iteration 76: loss: 1.699566, loss_kl: 1.532934, loss_recon: 0.610551, loss_pred: 0.086162
iteration 77: loss: 2.176577, loss_kl: 2.167199, loss_recon: 0.609008, loss_pred: 0.163387
iteration 78: loss: 1.794583, loss_kl: 1.679495, loss_recon: 0.609774, loss_pred: 0.082023
iteration 79: loss: 1.569270, loss_kl: 1.300541, loss_recon: 0.608527, loss_pred: 0.127846
iteration 80: loss: 1.211785, loss_kl: 0.834816, loss_recon: 0.604850, loss_pred: 0.067546
iteration 81: loss: 1.554857, loss_kl: 1.035757, loss_recon: 0.610879, loss_pred: 0.084154
iteration 82: loss: 1.659638, loss_kl: 1.184073, loss_recon: 0.607749, loss_pred: 0.063862
iteration 83: loss: 2.001109, loss_kl: 1.545998, loss_recon: 0.609981, loss_pred: 0.104400
iteration 84: loss: 2.032255, loss_kl: 1.591279, loss_recon: 0.609420, loss_pred: 0.096736
iteration 85: loss: 2.388873, loss_kl: 2.027044, loss_recon: 0.608639, loss_pred: 0.084980
iteration 86: loss: 2.527037, loss_kl: 2.101938, loss_recon: 0.610248, loss_pred: 0.172090
iteration 87: loss: 1.663248, loss_kl: 1.211553, loss_recon: 0.608574, loss_pred: 0.039685
iteration 88: loss: 1.946038, loss_kl: 1.413370, loss_recon: 0.609620, loss_pred: 0.172122
iteration 89: loss: 2.441202, loss_kl: 2.109959, loss_recon: 0.608745, loss_pred: 0.064020
iteration 90: loss: 2.433983, loss_kl: 1.968018, loss_recon: 0.605784, loss_pred: 0.200910
iteration 91: loss: 2.463767, loss_kl: 1.921618, loss_recon: 0.611405, loss_pred: 0.062930
iteration 92: loss: 2.045710, loss_kl: 1.415618, loss_recon: 0.609694, loss_pred: 0.122874
iteration 93: loss: 1.861163, loss_kl: 1.270372, loss_recon: 0.611673, loss_pred: 0.068283
iteration 94: loss: 2.155502, loss_kl: 1.509053, loss_recon: 0.610083, loss_pred: 0.146649
iteration 95: loss: 1.532593, loss_kl: 0.929841, loss_recon: 0.608896, loss_pred: 0.059772
iteration 96: loss: 2.160713, loss_kl: 1.532835, loss_recon: 0.609541, loss_pred: 0.129029
iteration 97: loss: 2.565881, loss_kl: 2.043147, loss_recon: 0.608292, loss_pred: 0.054139
iteration 98: loss: 2.207951, loss_kl: 1.548058, loss_recon: 0.608651, loss_pred: 0.165371
iteration 99: loss: 1.738768, loss_kl: 1.125720, loss_recon: 0.607477, loss_pred: 0.086301
iteration 100: loss: 1.999437, loss_kl: 1.382890, loss_recon: 0.605226, loss_pred: 0.110814
iteration 101: loss: 2.003519, loss_kl: 1.304880, loss_recon: 0.610167, loss_pred: 0.126542
iteration 102: loss: 1.998396, loss_kl: 1.318591, loss_recon: 0.607354, loss_pred: 0.110460
iteration 103: loss: 2.038958, loss_kl: 1.390461, loss_recon: 0.608937, loss_pred: 0.078633
iteration 104: loss: 2.570789, loss_kl: 1.925776, loss_recon: 0.612383, loss_pred: 0.086141
iteration 105: loss: 2.291646, loss_kl: 1.670910, loss_recon: 0.608775, loss_pred: 0.057943
iteration 106: loss: 1.858155, loss_kl: 1.235035, loss_recon: 0.609949, loss_pred: 0.047277
iteration 107: loss: 1.814798, loss_kl: 1.153480, loss_recon: 0.609188, loss_pred: 0.085072
iteration 108: loss: 2.005214, loss_kl: 1.380573, loss_recon: 0.608682, loss_pred: 0.054118
iteration 109: loss: 2.761859, loss_kl: 2.061312, loss_recon: 0.608061, loss_pred: 0.151336
iteration 110: loss: 2.563212, loss_kl: 1.925911, loss_recon: 0.605916, loss_pred: 0.084866
iteration 111: loss: 1.864420, loss_kl: 1.091344, loss_recon: 0.611483, loss_pred: 0.174701
iteration 112: loss: 1.802019, loss_kl: 1.121844, loss_recon: 0.608499, loss_pred: 0.084163
iteration 113: loss: 2.566498, loss_kl: 1.916835, loss_recon: 0.611026, loss_pred: 0.059095
iteration 114: loss: 2.380192, loss_kl: 1.688398, loss_recon: 0.610535, loss_pred: 0.099773
iteration 115: loss: 1.750125, loss_kl: 1.005353, loss_recon: 0.610147, loss_pred: 0.146552
iteration 116: loss: 2.000543, loss_kl: 1.293912, loss_recon: 0.612023, loss_pred: 0.109134
iteration 117: loss: 1.216642, loss_kl: 0.565819, loss_recon: 0.609855, loss_pred: 0.047316
iteration 118: loss: 1.972583, loss_kl: 1.311675, loss_recon: 0.610065, loss_pred: 0.065098
iteration 119: loss: 1.881357, loss_kl: 1.226487, loss_recon: 0.609123, loss_pred: 0.059057
iteration 120: loss: 1.455836, loss_kl: 0.785352, loss_recon: 0.606875, loss_pred: 0.072491
iteration 121: loss: 1.744672, loss_kl: 1.099561, loss_recon: 0.612245, loss_pred: 0.037403
iteration 122: loss: 2.341024, loss_kl: 1.678898, loss_recon: 0.608914, loss_pred: 0.060150
iteration 123: loss: 1.483087, loss_kl: 0.792322, loss_recon: 0.610469, loss_pred: 0.083792
iteration 124: loss: 1.804769, loss_kl: 1.118099, loss_recon: 0.610261, loss_pred: 0.081194
iteration 125: loss: 1.512475, loss_kl: 0.846756, loss_recon: 0.610446, loss_pred: 0.058886
iteration 126: loss: 1.095957, loss_kl: 0.414266, loss_recon: 0.611716, loss_pred: 0.071915
iteration 127: loss: 1.952485, loss_kl: 1.298095, loss_recon: 0.610670, loss_pred: 0.049094
iteration 128: loss: 1.370194, loss_kl: 0.722850, loss_recon: 0.610174, loss_pred: 0.040215
iteration 129: loss: 1.783547, loss_kl: 1.071659, loss_recon: 0.610589, loss_pred: 0.105997
iteration 130: loss: 1.637318, loss_kl: 0.914361, loss_recon: 0.605657, loss_pred: 0.121433
iteration 131: loss: 1.752485, loss_kl: 1.093871, loss_recon: 0.612325, loss_pred: 0.046289
iteration 132: loss: 1.984931, loss_kl: 1.314157, loss_recon: 0.609574, loss_pred: 0.061199
iteration 133: loss: 2.771438, loss_kl: 2.065289, loss_recon: 0.611869, loss_pred: 0.094280
iteration 134: loss: 1.677863, loss_kl: 0.886509, loss_recon: 0.611478, loss_pred: 0.179876
iteration 135: loss: 1.648099, loss_kl: 0.966847, loss_recon: 0.610252, loss_pred: 0.071000
iteration 136: loss: 2.259154, loss_kl: 1.440449, loss_recon: 0.611211, loss_pred: 0.207494
iteration 137: loss: 2.193732, loss_kl: 1.472534, loss_recon: 0.609958, loss_pred: 0.111240
iteration 138: loss: 1.983144, loss_kl: 1.274943, loss_recon: 0.610005, loss_pred: 0.098195
iteration 139: loss: 1.492999, loss_kl: 0.820750, loss_recon: 0.610030, loss_pred: 0.062219
iteration 140: loss: 1.794711, loss_kl: 1.054591, loss_recon: 0.606088, loss_pred: 0.134032
iteration 141: loss: 2.121795, loss_kl: 1.414583, loss_recon: 0.612353, loss_pred: 0.094859
iteration 142: loss: 2.523806, loss_kl: 1.726187, loss_recon: 0.611189, loss_pred: 0.186430
iteration 143: loss: 1.533145, loss_kl: 0.862978, loss_recon: 0.612255, loss_pred: 0.057912
iteration 144: loss: 1.936061, loss_kl: 1.245534, loss_recon: 0.611446, loss_pred: 0.079082
iteration 145: loss: 2.181134, loss_kl: 1.471587, loss_recon: 0.609379, loss_pred: 0.100168
iteration 146: loss: 1.719455, loss_kl: 1.051376, loss_recon: 0.610859, loss_pred: 0.057220
iteration 147: loss: 2.122929, loss_kl: 1.463008, loss_recon: 0.609886, loss_pred: 0.050035
iteration 148: loss: 1.606463, loss_kl: 0.927424, loss_recon: 0.610509, loss_pred: 0.068529
iteration 149: loss: 1.764545, loss_kl: 1.090920, loss_recon: 0.608857, loss_pred: 0.064768
iteration 150: loss: 2.173523, loss_kl: 1.501756, loss_recon: 0.604929, loss_pred: 0.066838
iteration 151: loss: 2.238451, loss_kl: 1.578419, loss_recon: 0.610711, loss_pred: 0.049320
iteration 152: loss: 1.848838, loss_kl: 1.185419, loss_recon: 0.608065, loss_pred: 0.055354
iteration 153: loss: 1.793147, loss_kl: 1.120010, loss_recon: 0.610880, loss_pred: 0.062257
iteration 154: loss: 1.931830, loss_kl: 1.240521, loss_recon: 0.609392, loss_pred: 0.081918
iteration 155: loss: 1.802786, loss_kl: 1.104264, loss_recon: 0.608560, loss_pred: 0.089962
iteration 156: loss: 1.695325, loss_kl: 1.011093, loss_recon: 0.609807, loss_pred: 0.074425
iteration 157: loss: 1.773248, loss_kl: 1.095821, loss_recon: 0.607808, loss_pred: 0.069618
iteration 158: loss: 1.524368, loss_kl: 0.860246, loss_recon: 0.608477, loss_pred: 0.055645
iteration 159: loss: 1.856478, loss_kl: 1.175884, loss_recon: 0.607923, loss_pred: 0.072672
iteration 160: loss: 2.513342, loss_kl: 1.832014, loss_recon: 0.605383, loss_pred: 0.075945
iteration 161: loss: 2.038746, loss_kl: 1.353758, loss_recon: 0.611219, loss_pred: 0.073769
iteration 162: loss: 1.960254, loss_kl: 1.259042, loss_recon: 0.608148, loss_pred: 0.093064
iteration 163: loss: 1.525910, loss_kl: 0.823525, loss_recon: 0.609602, loss_pred: 0.092783
iteration 164: loss: 1.648822, loss_kl: 0.955088, loss_recon: 0.609843, loss_pred: 0.083890
iteration 165: loss: 1.472120, loss_kl: 0.796158, loss_recon: 0.609875, loss_pred: 0.066088
iteration 166: loss: 1.365988, loss_kl: 0.707045, loss_recon: 0.610610, loss_pred: 0.048333
iteration 167: loss: 1.151509, loss_kl: 0.507354, loss_recon: 0.608700, loss_pred: 0.035455
iteration 168: loss: 1.358853, loss_kl: 0.681589, loss_recon: 0.610151, loss_pred: 0.067113
iteration 169: loss: 1.867357, loss_kl: 1.188816, loss_recon: 0.609227, loss_pred: 0.069313
iteration 170: loss: 1.784669, loss_kl: 1.123174, loss_recon: 0.604881, loss_pred: 0.056614
iteration 171: loss: 2.244686, loss_kl: 1.600012, loss_recon: 0.611135, loss_pred: 0.033539
iteration 172: loss: 1.576871, loss_kl: 0.925838, loss_recon: 0.608881, loss_pred: 0.042152
iteration 173: loss: 1.623583, loss_kl: 0.952036, loss_recon: 0.611640, loss_pred: 0.059907
iteration 174: loss: 1.377682, loss_kl: 0.681508, loss_recon: 0.610619, loss_pred: 0.085555
iteration 175: loss: 2.105380, loss_kl: 1.381521, loss_recon: 0.610562, loss_pred: 0.113296
iteration 176: loss: 2.017448, loss_kl: 1.340829, loss_recon: 0.611307, loss_pred: 0.065313
iteration 177: loss: 1.853209, loss_kl: 1.189552, loss_recon: 0.609896, loss_pred: 0.053761
iteration 178: loss: 1.842374, loss_kl: 1.162767, loss_recon: 0.610762, loss_pred: 0.068844
iteration 179: loss: 2.144648, loss_kl: 1.450823, loss_recon: 0.608631, loss_pred: 0.085194
iteration 180: loss: 2.055533, loss_kl: 1.403524, loss_recon: 0.605073, loss_pred: 0.046936
iteration 181: loss: 1.851990, loss_kl: 1.194059, loss_recon: 0.612146, loss_pred: 0.045784
iteration 182: loss: 1.769807, loss_kl: 1.111677, loss_recon: 0.609978, loss_pred: 0.048152
iteration 183: loss: 2.068789, loss_kl: 1.375374, loss_recon: 0.612257, loss_pred: 0.081159
iteration 184: loss: 1.941640, loss_kl: 1.249544, loss_recon: 0.609767, loss_pred: 0.082330
iteration 185: loss: 1.906599, loss_kl: 1.218772, loss_recon: 0.609115, loss_pred: 0.078712
iteration 186: loss: 1.667803, loss_kl: 1.012669, loss_recon: 0.610968, loss_pred: 0.044166
iteration 187: loss: 1.990709, loss_kl: 1.321584, loss_recon: 0.609625, loss_pred: 0.059500
iteration 188: loss: 2.005515, loss_kl: 1.343159, loss_recon: 0.609566, loss_pred: 0.052790
iteration 189: loss: 1.558549, loss_kl: 0.872653, loss_recon: 0.609676, loss_pred: 0.076219
iteration 190: loss: 2.252666, loss_kl: 1.524618, loss_recon: 0.609758, loss_pred: 0.118290
iteration 191: loss: 2.214074, loss_kl: 1.545137, loss_recon: 0.610419, loss_pred: 0.058519
iteration 192: loss: 1.358587, loss_kl: 0.702340, loss_recon: 0.608113, loss_pred: 0.048135
iteration 193: loss: 1.992767, loss_kl: 1.313695, loss_recon: 0.613120, loss_pred: 0.065952
iteration 194: loss: 1.213011, loss_kl: 0.519060, loss_recon: 0.612242, loss_pred: 0.081709
iteration 195: loss: 1.473282, loss_kl: 0.805415, loss_recon: 0.610528, loss_pred: 0.057339
iteration 196: loss: 1.573198, loss_kl: 0.923634, loss_recon: 0.610637, loss_pred: 0.038927
iteration 197: loss: 2.150382, loss_kl: 1.504107, loss_recon: 0.609225, loss_pred: 0.037049
iteration 198: loss: 1.284230, loss_kl: 0.618449, loss_recon: 0.609954, loss_pred: 0.055826
iteration 199: loss: 1.973934, loss_kl: 1.286037, loss_recon: 0.609521, loss_pred: 0.078377
iteration 200: loss: 1.780222, loss_kl: 1.087270, loss_recon: 0.606577, loss_pred: 0.086375
iteration 201: loss: 1.873585, loss_kl: 1.195495, loss_recon: 0.612857, loss_pred: 0.065233
iteration 202: loss: 2.334654, loss_kl: 1.690462, loss_recon: 0.609474, loss_pred: 0.034718
iteration 203: loss: 1.751274, loss_kl: 1.097246, loss_recon: 0.611124, loss_pred: 0.042904
iteration 204: loss: 1.512206, loss_kl: 0.833485, loss_recon: 0.609940, loss_pred: 0.068782
iteration 205: loss: 1.915330, loss_kl: 1.209887, loss_recon: 0.609378, loss_pred: 0.096065
iteration 206: loss: 1.392613, loss_kl: 0.728168, loss_recon: 0.610530, loss_pred: 0.053915
iteration 207: loss: 1.294759, loss_kl: 0.634349, loss_recon: 0.609325, loss_pred: 0.051085
iteration 208: loss: 1.581133, loss_kl: 0.924137, loss_recon: 0.609259, loss_pred: 0.047738
iteration 209: loss: 1.839816, loss_kl: 1.186078, loss_recon: 0.608434, loss_pred: 0.045304
iteration 210: loss: 1.104343, loss_kl: 0.439727, loss_recon: 0.605339, loss_pred: 0.059277
iteration 211: loss: 1.477348, loss_kl: 0.777759, loss_recon: 0.611536, loss_pred: 0.088053
iteration 212: loss: 1.260313, loss_kl: 0.580971, loss_recon: 0.608182, loss_pred: 0.071161
iteration 213: loss: 1.431261, loss_kl: 0.784419, loss_recon: 0.609998, loss_pred: 0.036843
iteration 214: loss: 1.812356, loss_kl: 1.145332, loss_recon: 0.609680, loss_pred: 0.057344
iteration 215: loss: 1.641064, loss_kl: 0.959049, loss_recon: 0.609826, loss_pred: 0.072189
iteration 216: loss: 1.726768, loss_kl: 1.063350, loss_recon: 0.610573, loss_pred: 0.052845
iteration 217: loss: 1.554726, loss_kl: 0.889645, loss_recon: 0.608567, loss_pred: 0.056514
iteration 218: loss: 2.075393, loss_kl: 1.440033, loss_recon: 0.608729, loss_pred: 0.026631
iteration 219: loss: 2.132071, loss_kl: 1.490479, loss_recon: 0.608123, loss_pred: 0.033468
iteration 220: loss: 2.080789, loss_kl: 1.429504, loss_recon: 0.604986, loss_pred: 0.046299
iteration 221: loss: 1.973337, loss_kl: 1.296227, loss_recon: 0.611032, loss_pred: 0.066077
iteration 222: loss: 1.625025, loss_kl: 0.933937, loss_recon: 0.608825, loss_pred: 0.082264
iteration 223: loss: 2.068251, loss_kl: 1.426235, loss_recon: 0.609512, loss_pred: 0.032504
iteration 224: loss: 2.295609, loss_kl: 1.636935, loss_recon: 0.609869, loss_pred: 0.048806
iteration 225: loss: 1.714648, loss_kl: 1.054018, loss_recon: 0.609676, loss_pred: 0.050954
iteration 226: loss: 2.131767, loss_kl: 1.463168, loss_recon: 0.610927, loss_pred: 0.057671
iteration 227: loss: 1.809400, loss_kl: 1.129537, loss_recon: 0.608952, loss_pred: 0.070911
iteration 228: loss: 1.514709, loss_kl: 0.879832, loss_recon: 0.609030, loss_pred: 0.025847
iteration 229: loss: 1.979969, loss_kl: 1.319948, loss_recon: 0.608558, loss_pred: 0.051464
iteration 230: loss: 1.673980, loss_kl: 1.014147, loss_recon: 0.604790, loss_pred: 0.055043
iteration 231: loss: 1.985036, loss_kl: 1.327596, loss_recon: 0.610874, loss_pred: 0.046566
iteration 232: loss: 2.009490, loss_kl: 1.291771, loss_recon: 0.608742, loss_pred: 0.108977
iteration 233: loss: 1.637418, loss_kl: 0.974567, loss_recon: 0.610321, loss_pred: 0.052530
iteration 234: loss: 2.020987, loss_kl: 1.377103, loss_recon: 0.609505, loss_pred: 0.034379
iteration 235: loss: 1.597323, loss_kl: 0.911603, loss_recon: 0.609029, loss_pred: 0.076691
iteration 236: loss: 0.951659, loss_kl: 0.309387, loss_recon: 0.609731, loss_pred: 0.032540
iteration 237: loss: 1.538664, loss_kl: 0.894463, loss_recon: 0.608858, loss_pred: 0.035343
iteration 238: loss: 1.463208, loss_kl: 0.815561, loss_recon: 0.608843, loss_pred: 0.038804
iteration 239: loss: 1.086169, loss_kl: 0.449746, loss_recon: 0.608415, loss_pred: 0.028007
iteration 240: loss: 1.838061, loss_kl: 1.197684, loss_recon: 0.604873, loss_pred: 0.035505
iteration 241: loss: 1.633658, loss_kl: 0.964700, loss_recon: 0.611079, loss_pred: 0.057880
iteration 242: loss: 1.902776, loss_kl: 1.262420, loss_recon: 0.608154, loss_pred: 0.032203
iteration 243: loss: 1.876093, loss_kl: 1.188488, loss_recon: 0.609773, loss_pred: 0.077831
iteration 244: loss: 1.846639, loss_kl: 1.187037, loss_recon: 0.609386, loss_pred: 0.050216
iteration 245: loss: 1.875201, loss_kl: 1.224390, loss_recon: 0.608662, loss_pred: 0.042149
iteration 246: loss: 1.385253, loss_kl: 0.740392, loss_recon: 0.609252, loss_pred: 0.035609
iteration 247: loss: 1.594229, loss_kl: 0.947276, loss_recon: 0.609022, loss_pred: 0.037931
iteration 248: loss: 1.232446, loss_kl: 0.587657, loss_recon: 0.608551, loss_pred: 0.036237
iteration 249: loss: 1.128035, loss_kl: 0.492791, loss_recon: 0.607482, loss_pred: 0.027761
iteration 250: loss: 1.377442, loss_kl: 0.730374, loss_recon: 0.604083, loss_pred: 0.042985
