/work/sheidaei/conda/envs/mytorch/lib/python3.9/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /opt/conda/conda-bld/pytorch_1682343997789/work/aten/src/ATen/native/TensorShape.cpp:3483.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
Namespace(dataset='Design', img_size=[64, 64, 64], vit_patches_size=[4, 4, 4], vit_name='Conv-ViT-Gen2-B_16', pretrained_net_path=False, is_encoder_pretrained=False, deterministic=1, max_epochs=200, batch_size=32, base_lr=0.001, seed=1234, gpu=4, world_size=-1, rank=-1, dist_url='env://', dist_backend='nccl', local_rank=-1, num_classes=2, root_path='/work/sheidaei/mhashemi/data/mat', list_dir='./lists/lists_Design', exp='TVG_Design[64, 64, 64]', distributed=False)
10 iterations per epoch. 2000 max iterations 
  0%|                                         | 0/200 [00:00<?, ?it/s]iteration 1: loss: 88.283737, loss_kl: 19.004042, loss_recon: 0.693148, loss_pred: 18.778866
iteration 2: loss: 88.627975, loss_kl: 43.887756, loss_recon: 0.692319, loss_pred: 18.957203
iteration 52: loss: 63.936230, loss_kl: 46.648472, loss_recon: 0.626594, loss_pred: 0.810374
iteration 53: loss: 63.349239, loss_kl: 41.691628, loss_recon: 0.613721, loss_pred: 1.560226
iteration 54: loss: 62.618584, loss_kl: 38.345547, loss_recon: 0.602861, loss_pred: 1.949069
iteration 55: loss: 62.930538, loss_kl: 36.361752, loss_recon: 0.615149, loss_pred: 1.052054
iteration 56: loss: 63.717281, loss_kl: 40.483627, loss_recon: 0.625829, loss_pred: 0.729595
iteration 57: loss: 63.232967, loss_kl: 38.093090, loss_recon: 0.614784, loss_pred: 1.373675
iteration 58: loss: 62.075100, loss_kl: 39.076591, loss_recon: 0.605527, loss_pred: 1.131630
iteration 59: loss: 64.603096, loss_kl: 37.649033, loss_recon: 0.624649, loss_pred: 1.761719
iteration 60: loss: 63.547153, loss_kl: 38.905872, loss_recon: 0.620773, loss_pred: 1.080799
  3%|▉                              | 6/200 [05:00<2:40:03, 49.50s/it]iteration 61: loss: 63.238136, loss_kl: 33.296944, loss_recon: 0.618146, loss_pred: 1.090580
iteration 62: loss: 62.395103, loss_kl: 37.289787, loss_recon: 0.605049, loss_pred: 1.517353
iteration 63: loss: 63.520573, loss_kl: 35.699310, loss_recon: 0.615299, loss_pred: 1.633686
iteration 64: loss: 63.082638, loss_kl: 38.269455, loss_recon: 0.614766, loss_pred: 1.223338
iteration 65: loss: 63.706772, loss_kl: 41.766087, loss_recon: 0.619362, loss_pred: 1.352890
iteration 66: loss: 63.660297, loss_kl: 43.442326, loss_recon: 0.614659, loss_pred: 1.759963
iteration 67: loss: 62.691692, loss_kl: 38.313675, loss_recon: 0.612048, loss_pred: 1.103722
iteration 68: loss: 62.744999, loss_kl: 37.751842, loss_recon: 0.612496, loss_pred: 1.117928
iteration 69: loss: 62.738892, loss_kl: 34.727982, loss_recon: 0.613512, loss_pred: 1.040443
iteration 70: loss: 64.661072, loss_kl: 37.085243, loss_recon: 0.609910, loss_pred: 3.299253
  4%|█                              | 7/200 [05:49<2:39:35, 49.61s/it]iteration 71: loss: 62.585472, loss_kl: 34.959023, loss_recon: 0.612998, loss_pred: 0.936093
iteration 72: loss: 62.724442, loss_kl: 35.683411, loss_recon: 0.613713, loss_pred: 0.996329
iteration 73: loss: 62.648514, loss_kl: 34.295002, loss_recon: 0.615272, loss_pred: 0.778378
iteration 74: loss: 62.079010, loss_kl: 37.809689, loss_recon: 0.610224, loss_pred: 0.678489
iteration 75: loss: 62.433887, loss_kl: 40.394653, loss_recon: 0.609439, loss_pred: 1.086027
iteration 76: loss: 61.138847, loss_kl: 37.358803, loss_recon: 0.602164, loss_pred: 0.548893
iteration 77: loss: 62.761868, loss_kl: 36.077148, loss_recon: 0.614060, loss_pred: 0.995117
iteration 78: loss: 63.655640, loss_kl: 34.971649, loss_recon: 0.621975, loss_pred: 1.108446
iteration 79: loss: 62.896889, loss_kl: 33.267239, loss_recon: 0.610864, loss_pred: 1.477860
iteration 80: loss: 64.217171, loss_kl: 31.693134, loss_recon: 0.606247, loss_pred: 3.275504
  4%|█▏                             | 8/200 [06:40<2:39:34, 49.87s/it]iteration 81: loss: 62.323780, loss_kl: 37.843201, loss_recon: 0.598653, loss_pred: 2.079997
iteration 82: loss: 62.201424, loss_kl: 38.964645, loss_recon: 0.609714, loss_pred: 0.840348
iteration 83: loss: 63.521660, loss_kl: 40.306091, loss_recon: 0.606997, loss_pred: 2.418922
iteration 84: loss: 64.607361, loss_kl: 35.656845, loss_recon: 0.618531, loss_pred: 2.397645
iteration 85: loss: 65.838593, loss_kl: 35.924889, loss_recon: 0.629410, loss_pred: 2.538390
iteration 86: loss: 61.719715, loss_kl: 32.338711, loss_recon: 0.602772, loss_pred: 1.119118
iteration 87: loss: 63.161034, loss_kl: 33.253235, loss_recon: 0.618221, loss_pred: 1.006406
iteration 88: loss: 63.396080, loss_kl: 30.174854, loss_recon: 0.622187, loss_pred: 0.875580
iteration 89: loss: 63.793911, loss_kl: 30.605194, loss_recon: 0.617730, loss_pred: 1.714877
iteration 90: loss: 64.800873, loss_kl: 31.789644, loss_recon: 0.629394, loss_pred: 1.543567
  4%|█▍                             | 9/200 [07:29<2:37:57, 49.62s/it]iteration 91: loss: 62.963715, loss_kl: 28.873732, loss_recon: 0.618795, loss_pred: 0.795472
iteration 92: loss: 63.320969, loss_kl: 31.992474, loss_recon: 0.615254, loss_pred: 1.475653
iteration 93: loss: 62.135986, loss_kl: 29.666533, loss_recon: 0.607235, loss_pred: 1.115847
iteration 94: loss: 62.006683, loss_kl: 31.973125, loss_recon: 0.609471, loss_pred: 0.739850
iteration 95: loss: 61.675507, loss_kl: 32.964233, loss_recon: 0.600104, loss_pred: 1.335418
iteration 96: loss: 63.257755, loss_kl: 30.595127, loss_recon: 0.617711, loss_pred: 1.180730
iteration 97: loss: 64.518410, loss_kl: 33.814331, loss_recon: 0.626071, loss_pred: 1.573138
iteration 98: loss: 62.443413, loss_kl: 34.783298, loss_recon: 0.613855, loss_pred: 0.710035
iteration 99: loss: 62.625595, loss_kl: 35.882683, loss_recon: 0.612190, loss_pred: 1.047726
iteration 100: loss: 62.258415, loss_kl: 37.427353, loss_recon: 0.592747, loss_pred: 2.609475
  5%|█▌                            | 10/200 [08:18<2:36:29, 49.42s/it]iteration 101: loss: 62.630737, loss_kl: 33.605770, loss_recon: 0.613986, loss_pred: 0.896053
iteration 102: loss: 61.505058, loss_kl: 34.015404, loss_recon: 0.605825, loss_pred: 0.582440
iteration 103: loss: 63.171547, loss_kl: 38.019142, loss_recon: 0.614937, loss_pred: 1.297626
iteration 104: loss: 62.068619, loss_kl: 33.977432, loss_recon: 0.609319, loss_pred: 0.796919
iteration 105: loss: 63.362396, loss_kl: 35.322250, loss_recon: 0.617822, loss_pred: 1.226998
iteration 106: loss: 61.757118, loss_kl: 34.786552, loss_recon: 0.604752, loss_pred: 0.934101
iteration 107: loss: 63.181133, loss_kl: 32.058472, loss_recon: 0.616080, loss_pred: 1.252554
iteration 108: loss: 62.924603, loss_kl: 31.414608, loss_recon: 0.617254, loss_pred: 0.885029
iteration 109: loss: 62.190331, loss_kl: 29.681229, loss_recon: 0.610628, loss_pred: 0.830696
iteration 110: loss: 64.297676, loss_kl: 29.301256, loss_recon: 0.629000, loss_pred: 1.104706
  6%|█▋                            | 11/200 [09:07<2:35:09, 49.26s/it]iteration 111: loss: 61.696754, loss_kl: 31.508350, loss_recon: 0.598737, loss_pred: 1.508002
iteration 112: loss: 62.908527, loss_kl: 31.793869, loss_recon: 0.615269, loss_pred: 1.063707
iteration 113: loss: 64.135376, loss_kl: 33.709320, loss_recon: 0.614929, loss_pred: 2.305380
iteration 114: loss: 62.848682, loss_kl: 32.317528, loss_recon: 0.615568, loss_pred: 0.968669
iteration 115: loss: 64.648857, loss_kl: 31.072849, loss_recon: 0.623776, loss_pred: 1.960516
iteration 116: loss: 61.755257, loss_kl: 34.367706, loss_recon: 0.604107, loss_pred: 1.000865
iteration 117: loss: 62.391495, loss_kl: 29.974487, loss_recon: 0.613444, loss_pred: 0.747358
iteration 118: loss: 63.121643, loss_kl: 30.109650, loss_recon: 0.617265, loss_pred: 1.094016
iteration 119: loss: 62.071400, loss_kl: 26.934343, loss_recon: 0.607623, loss_pred: 1.039753
iteration 120: loss: 67.101578, loss_kl: 26.808414, loss_recon: 0.653404, loss_pred: 1.493068
  6%|█▊                            | 12/200 [09:56<2:34:49, 49.41s/it]iteration 121: loss: 62.115303, loss_kl: 27.071857, loss_recon: 0.600899, loss_pred: 1.754692
iteration 122: loss: 63.248165, loss_kl: 27.582649, loss_recon: 0.620825, loss_pred: 0.889824
iteration 123: loss: 61.804512, loss_kl: 29.941044, loss_recon: 0.608919, loss_pred: 0.613164
iteration 124: loss: 60.971600, loss_kl: 33.820927, loss_recon: 0.601567, loss_pred: 0.476660
iteration 125: loss: 63.150429, loss_kl: 29.993855, loss_recon: 0.615759, loss_pred: 1.274588
iteration 126: loss: 62.004204, loss_kl: 30.540726, loss_recon: 0.607001, loss_pred: 0.998663
iteration 127: loss: 63.257637, loss_kl: 32.182068, loss_recon: 0.616808, loss_pred: 1.255011
iteration 128: loss: 63.586426, loss_kl: 30.267994, loss_recon: 0.619764, loss_pred: 1.307318
iteration 129: loss: 63.394112, loss_kl: 29.023304, loss_recon: 0.623757, loss_pred: 0.728208
iteration 130: loss: 64.058777, loss_kl: 28.132311, loss_recon: 0.608765, loss_pred: 2.901001
  6%|█▉                            | 13/200 [10:46<2:33:56, 49.39s/it]iteration 131: loss: 63.792248, loss_kl: 26.892616, loss_recon: 0.611158, loss_pred: 1.342538
iteration 132: loss: 63.604801, loss_kl: 29.047262, loss_recon: 0.611137, loss_pred: 1.050320
iteration 133: loss: 63.341919, loss_kl: 25.395733, loss_recon: 0.611156, loss_pred: 0.966707
iteration 134: loss: 65.687065, loss_kl: 28.463913, loss_recon: 0.624245, loss_pred: 1.850772
iteration 135: loss: 64.615280, loss_kl: 24.561609, loss_recon: 0.622299, loss_pred: 1.167085
iteration 136: loss: 63.490948, loss_kl: 25.811882, loss_recon: 0.611875, loss_pred: 1.023143
iteration 137: loss: 63.791756, loss_kl: 24.394409, loss_recon: 0.611195, loss_pred: 1.462324
iteration 138: loss: 63.649914, loss_kl: 24.668365, loss_recon: 0.613852, loss_pred: 1.041182
iteration 139: loss: 63.131424, loss_kl: 24.200218, loss_recon: 0.602469, loss_pred: 1.684201
iteration 140: loss: 64.507141, loss_kl: 25.687389, loss_recon: 0.620923, loss_pred: 1.140798
  7%|██                            | 14/200 [11:35<2:32:58, 49.34s/it]iteration 141: loss: 63.594482, loss_kl: 27.043550, loss_recon: 0.603758, loss_pred: 0.806412
iteration 142: loss: 65.119102, loss_kl: 26.552341, loss_recon: 0.617495, loss_pred: 1.001131
iteration 143: loss: 65.060875, loss_kl: 27.747536, loss_recon: 0.613167, loss_pred: 1.269070
iteration 144: loss: 63.902515, loss_kl: 25.983425, loss_recon: 0.608852, loss_pred: 0.699578
iteration 145: loss: 63.559742, loss_kl: 23.389469, loss_recon: 0.606720, loss_pred: 0.801427
iteration 146: loss: 64.132858, loss_kl: 25.368700, loss_recon: 0.610587, loss_pred: 0.811223
iteration 147: loss: 63.729473, loss_kl: 21.169769, loss_recon: 0.611233, loss_pred: 0.717807
iteration 148: loss: 65.108597, loss_kl: 19.471601, loss_recon: 0.623113, loss_pred: 1.060448
iteration 149: loss: 65.340958, loss_kl: 22.339071, loss_recon: 0.618950, loss_pred: 1.453326
iteration 150: loss: 63.585175, loss_kl: 19.624929, loss_recon: 0.606604, loss_pred: 1.174195
  8%|██▎                           | 15/200 [12:25<2:32:33, 49.48s/it]iteration 151: loss: 64.789398, loss_kl: 19.118280, loss_recon: 0.616504, loss_pred: 0.676556
iteration 152: loss: 65.051109, loss_kl: 18.235050, loss_recon: 0.619699, loss_pred: 0.732495
iteration 153: loss: 64.065392, loss_kl: 17.559202, loss_recon: 0.610988, loss_pred: 0.704982
iteration 154: loss: 65.811447, loss_kl: 19.605820, loss_recon: 0.610779, loss_pred: 2.208271
iteration 155: loss: 64.503143, loss_kl: 18.622738, loss_recon: 0.613726, loss_pred: 0.731953
iteration 156: loss: 64.192123, loss_kl: 19.230682, loss_recon: 0.608211, loss_pred: 0.894140
iteration 157: loss: 63.417637, loss_kl: 20.101942, loss_recon: 0.599753, loss_pred: 0.853209
iteration 158: loss: 65.520126, loss_kl: 18.478699, loss_recon: 0.623887, loss_pred: 0.751376
iteration 159: loss: 64.082802, loss_kl: 19.893364, loss_recon: 0.610019, loss_pred: 0.518622
iteration 160: loss: 64.404846, loss_kl: 21.141689, loss_recon: 0.602304, loss_pred: 1.451435
  8%|██▍                           | 16/200 [13:14<2:31:10, 49.30s/it]iteration 161: loss: 65.342949, loss_kl: 17.472883, loss_recon: 0.614254, loss_pred: 0.975109
iteration 162: loss: 63.758827, loss_kl: 16.691048, loss_recon: 0.599120, loss_pred: 1.036094
iteration 163: loss: 64.396820, loss_kl: 17.838074, loss_recon: 0.607334, loss_pred: 0.659498
iteration 164: loss: 65.125381, loss_kl: 19.980644, loss_recon: 0.608389, loss_pred: 0.921712
iteration 165: loss: 66.544243, loss_kl: 16.850725, loss_recon: 0.625139, loss_pred: 1.192641
iteration 166: loss: 65.438545, loss_kl: 13.888104, loss_recon: 0.624543, loss_pred: 0.645443
iteration 167: loss: 65.025330, loss_kl: 15.237515, loss_recon: 0.596718, loss_pred: 2.787562
iteration 168: loss: 66.633598, loss_kl: 16.440222, loss_recon: 0.632848, loss_pred: 0.580232
iteration 169: loss: 64.703873, loss_kl: 14.311691, loss_recon: 0.615391, loss_pred: 0.754631
iteration 170: loss: 63.070957, loss_kl: 15.136263, loss_recon: 0.595304, loss_pred: 0.991639
  8%|██▌                           | 17/200 [14:03<2:29:56, 49.16s/it]iteration 171: loss: 66.843307, loss_kl: 13.879200, loss_recon: 0.628589, loss_pred: 1.097553
iteration 172: loss: 65.818054, loss_kl: 13.426203, loss_recon: 0.617733, loss_pred: 1.252077
iteration 173: loss: 65.297272, loss_kl: 13.352644, loss_recon: 0.613641, loss_pred: 1.155793
iteration 174: loss: 66.117699, loss_kl: 12.843768, loss_recon: 0.619078, loss_pred: 1.538437
iteration 175: loss: 65.572464, loss_kl: 13.235150, loss_recon: 0.612748, loss_pred: 1.544742
iteration 176: loss: 64.952843, loss_kl: 12.306149, loss_recon: 0.616292, loss_pred: 0.763922
iteration 177: loss: 64.645317, loss_kl: 14.046984, loss_recon: 0.607320, loss_pred: 0.991570
iteration 178: loss: 64.855919, loss_kl: 14.411539, loss_recon: 0.609950, loss_pred: 0.863321
iteration 179: loss: 63.636906, loss_kl: 15.588897, loss_recon: 0.595092, loss_pred: 0.885187
iteration 180: loss: 66.577553, loss_kl: 11.512975, loss_recon: 0.614045, loss_pred: 2.778393
  9%|██▋                           | 18/200 [14:52<2:29:42, 49.35s/it]iteration 181: loss: 64.690224, loss_kl: 11.856786, loss_recon: 0.611956, loss_pred: 0.558898
iteration 182: loss: 64.902443, loss_kl: 11.864238, loss_recon: 0.610464, loss_pred: 0.918427
iteration 183: loss: 64.631882, loss_kl: 11.711658, loss_recon: 0.609132, loss_pred: 0.818912
iteration 184: loss: 63.971077, loss_kl: 11.334866, loss_recon: 0.594878, loss_pred: 1.676772
iteration 185: loss: 63.575367, loss_kl: 11.438021, loss_recon: 0.599737, loss_pred: 0.769609
iteration 186: loss: 65.854958, loss_kl: 10.723818, loss_recon: 0.620369, loss_pred: 1.162840
iteration 187: loss: 64.519585, loss_kl: 13.258120, loss_recon: 0.605756, loss_pred: 0.661249
iteration 188: loss: 65.517525, loss_kl: 11.422150, loss_recon: 0.620534, loss_pred: 0.635998
iteration 189: loss: 65.888687, loss_kl: 10.628597, loss_recon: 0.627793, loss_pred: 0.477746
iteration 190: loss: 65.549400, loss_kl: 7.923904, loss_recon: 0.618775, loss_pred: 1.709946
 10%|██▊                           | 19/200 [15:43<2:30:13, 49.80s/it]iteration 191: loss: 65.475052, loss_kl: 10.057053, loss_recon: 0.616217, loss_pred: 0.964959
iteration 192: loss: 65.976997, loss_kl: 10.077923, loss_recon: 0.620406, loss_pred: 1.042005
iteration 193: loss: 64.887421, loss_kl: 10.007097, loss_recon: 0.610342, loss_pred: 0.979146
iteration 194: loss: 65.731216, loss_kl: 11.000939, loss_recon: 0.618014, loss_pred: 0.770346
iteration 195: loss: 64.714035, loss_kl: 11.572750, loss_recon: 0.606502, loss_pred: 0.740191
iteration 196: loss: 66.162178, loss_kl: 10.860810, loss_recon: 0.619704, loss_pred: 1.072557
iteration 197: loss: 65.179878, loss_kl: 11.976543, loss_recon: 0.611731, loss_pred: 0.567142
iteration 198: loss: 63.917751, loss_kl: 10.261021, loss_recon: 0.598612, loss_pred: 1.109634
iteration 199: loss: 64.234810, loss_kl: 10.619654, loss_recon: 0.604448, loss_pred: 0.740008
iteration 200: loss: 68.637291, loss_kl: 10.793199, loss_recon: 0.635274, loss_pred: 2.010037
 10%|███                           | 20/200 [16:32<2:28:37, 49.54s/it]iteration 201: loss: 64.787712, loss_kl: 9.915997, loss_recon: 0.604010, loss_pred: 1.146172
iteration 202: loss: 66.157639, loss_kl: 9.065495, loss_recon: 0.618183, loss_pred: 1.376735
iteration 203: loss: 64.789215, loss_kl: 7.728549, loss_recon: 0.616774, loss_pred: 0.586127
iteration 204: loss: 65.329720, loss_kl: 8.916176, loss_recon: 0.618960, loss_pred: 0.519880
iteration 205: loss: 64.424484, loss_kl: 10.292354, loss_recon: 0.602307, loss_pred: 0.830212
iteration 206: loss: 64.658028, loss_kl: 8.833386, loss_recon: 0.613367, loss_pred: 0.434596
iteration 207: loss: 64.620918, loss_kl: 8.987011, loss_recon: 0.609839, loss_pred: 0.700034
iteration 208: loss: 64.300697, loss_kl: 9.217512, loss_recon: 0.605483, loss_pred: 0.740091
iteration 209: loss: 65.358406, loss_kl: 7.510254, loss_recon: 0.617957, loss_pred: 1.108315
iteration 210: loss: 66.054718, loss_kl: 7.646497, loss_recon: 0.621920, loss_pred: 1.363858
 10%|███▏                          | 21/200 [17:22<2:27:47, 49.54s/it]iteration 211: loss: 66.307365, loss_kl: 7.517241, loss_recon: 0.617464, loss_pred: 1.806679
iteration 212: loss: 64.935555, loss_kl: 8.804710, loss_recon: 0.601305, loss_pred: 1.578985
iteration 213: loss: 65.433449, loss_kl: 8.603644, loss_recon: 0.616849, loss_pred: 0.596176
iteration 214: loss: 65.339470, loss_kl: 10.165836, loss_recon: 0.604897, loss_pred: 1.124962
iteration 215: loss: 64.180611, loss_kl: 9.194592, loss_recon: 0.601238, loss_pred: 0.687956
iteration 216: loss: 66.007309, loss_kl: 8.020720, loss_recon: 0.624256, loss_pred: 0.642937
iteration 217: loss: 64.021088, loss_kl: 6.866408, loss_recon: 0.600505, loss_pred: 1.454690
iteration 218: loss: 66.289818, loss_kl: 7.644952, loss_recon: 0.622355, loss_pred: 1.253224
iteration 219: loss: 65.688026, loss_kl: 8.034514, loss_recon: 0.621329, loss_pred: 0.611315
iteration 220: loss: 67.664291, loss_kl: 7.633134, loss_recon: 0.622796, loss_pred: 2.587914
 11%|███▎                          | 22/200 [18:11<2:26:32, 49.40s/it]iteration 221: loss: 64.554115, loss_kl: 8.099401, loss_recon: 0.604719, loss_pred: 0.793819
iteration 222: loss: 64.088562, loss_kl: 8.094073, loss_recon: 0.600975, loss_pred: 0.704904
iteration 223: loss: 66.129616, loss_kl: 7.773315, loss_recon: 0.621624, loss_pred: 0.811296
iteration 224: loss: 63.871929, loss_kl: 7.408227, loss_recon: 0.603943, loss_pred: 0.469922
iteration 225: loss: 64.933662, loss_kl: 7.202738, loss_recon: 0.615790, loss_pred: 0.430308
iteration 226: loss: 66.025307, loss_kl: 6.693577, loss_recon: 0.628943, loss_pred: 0.413441
iteration 227: loss: 65.786652, loss_kl: 7.410551, loss_recon: 0.615448, loss_pred: 1.233206
iteration 228: loss: 64.589157, loss_kl: 6.578983, loss_recon: 0.606848, loss_pred: 1.233335
iteration 229: loss: 64.434776, loss_kl: 6.055417, loss_recon: 0.609599, loss_pred: 1.016356
iteration 230: loss: 65.789597, loss_kl: 6.997193, loss_recon: 0.618438, loss_pred: 1.104916
 12%|███▍                          | 23/200 [19:00<2:25:25, 49.30s/it]iteration 231: loss: 65.402473, loss_kl: 6.501328, loss_recon: 0.617722, loss_pred: 0.733300
iteration 232: loss: 64.681580, loss_kl: 6.561182, loss_recon: 0.609284, loss_pred: 0.829541
iteration 233: loss: 65.186707, loss_kl: 7.142997, loss_recon: 0.610473, loss_pred: 0.956457
iteration 234: loss: 65.532822, loss_kl: 6.996485, loss_recon: 0.616018, loss_pred: 0.813339
iteration 235: loss: 64.530846, loss_kl: 6.510674, loss_recon: 0.610960, loss_pred: 0.533646
iteration 236: loss: 65.316223, loss_kl: 6.660025, loss_recon: 0.613185, loss_pred: 1.030064
iteration 237: loss: 64.178429, loss_kl: 6.381418, loss_recon: 0.606162, loss_pred: 0.718679
iteration 238: loss: 63.687134, loss_kl: 6.440465, loss_recon: 0.600487, loss_pred: 0.768569
iteration 239: loss: 63.879276, loss_kl: 6.040540, loss_recon: 0.607363, loss_pred: 0.451313
